GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 16:23:50 GMT+05:30 2020,23:49.7,78.53568432,17.34107528,0,4.288,432.7729492,0,-3.88175344,-6.43712997,0.6591562,0.05330737,-,14.50980377,0.09880067,-0.23135537,-1.04749072,0.13616996,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,33.72549057,25.88235283,-,-,811.5,0.22721332,0.2502614,0.00417102,7.79280758,-7.8125,7.8125,-,7.03125,4.28800011,432.7729492,0,17.3410759,78.53568268,23,0,-,30,5.65647173,0,12.40792847,8.05919552,0,35.05064774,0.285,0.70499998,4.70588255,233,0,0,14.90196133,1.5,-,12.64169407,7.91016769,35.71099854,-,0,0,0,-8.12211418,-,14.13500023,14.19999981,-
Thu Jan 02 16:23:51 GMT+05:30 2020,23:50.7,78.53568273,17.34107423,0,4.288,432.9121094,0,-1.55215061,-8.08881187,0.25312251,0.14319293,-,12.94117641,0.28087097,-0.17763415,-0.8028149,0.88155198,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.96078491,16.86274529,-,-,815.5,0.25559059,0.17007689,0.00283461,7.79182291,-8.59375,4.6875,-,4.6875,4.28800011,432.9121094,0,17.34107399,78.53568268,23,0,-,30,3.91601896,0,12.40782452,8.05926323,0,35.05035019,0.89999998,0.69,3.13725495,234,0,0,13.33333397,2,-,12.59538746,7.93924952,35.58018875,-,0,0,0,-9.86256599,-,14.22900009,14.19999981,-
Thu Jan 02 16:23:52 GMT+05:30 2020,23:51.7,78.53568164,17.34107348,0,4.288,432.9827881,0,6.77812576,-0.81374419,0.18125817,-0.28485286,-,12.94117641,-0.41250941,0.56872463,-0.01274659,0.04594271,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.56862831,16.86274529,-,-,802.5,0.27170083,0.17198551,0.00286643,7.79126406,-8.59375,3.125,-,3.125,4.28800011,432.9827881,0,17.34107399,78.53568268,25,0,-,30,3.91601896,0,12.40771961,8.05933094,0,35.05005646,0.89999998,0.69499999,3.13725495,235,0,0,13.33333397,5,-,12.55254555,7.96634579,35.45916748,-,0,0,0,-9.86256599,-,14.20600033,14.30000019,-
Thu Jan 02 16:23:53 GMT+05:30 2020,23:52.7,78.53568061,17.34107294,0,4.288,433.1379395,0,10.83726501,-1.74678302,-2.10283041,0.01801091,-,12.94117641,0.13971002,1.10471606,-0.17806146,-0.31435579,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.56862831,16.86274529,-,-,801.5,0.28745624,0.1684864,0.00280811,7.79071712,-8.59375,2.34375,-,2.34375,4.28800011,433.1379395,0,17.34107208,78.53568268,25,0,-,30,3.91601896,0,12.40761566,8.05939865,0,35.04976273,0.89499998,0.69499999,3.13725495,236,0,0,13.33333397,6,-,12.51269627,7.99171638,35.34659958,-,0,0,0,-9.86256599,-,14.20600033,14.19999981,-
Thu Jan 02 16:23:54 GMT+05:30 2020,23:53.7,78.53568007,17.34107271,0,4.288,433.1243896,0,9.60000038,-0.83650124,1.49637592,0.03518062,-,12.94117641,-0.00247313,0.97322112,-0.13642752,0.0691405,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.96078491,16.86274529,-,-,792.5,0.30734488,0.16838038,0.00280634,7.79002714,-8.59375,1.5625,-,0.78125,4.28800011,433.1243897,0,17.34107208,78.53568268,24,0,-,30,3.91601896,0,12.40740681,8.05953407,0,35.04917145,0.88499999,0.69999999,3.13725495,237,0,0,13.33333397,4.5,-,12.44051075,8.03808784,35.14268494,-,0,0,0,-9.86256599,-,14.22900009,14.30000019,-
Thu Jan 02 16:23:55 GMT+05:30 2020,23:54.7,78.5356782,17.34107197,0,9.648001,433.2004395,0,9.96291542,-0.24242252,0.64119005,0.01436951,-,12.94117641,-0.01951171,0.96516287,-0.08966563,0.04533223,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.96078491,16.86274529,-,-,792,0.32381046,0.16806227,0.00280104,7.78945589,-8.59375,0.78125,-,0.78125,9.64800072,433.2004395,0,17.34107208,78.53567505,24,0,-,30,3.91601896,0,12.40730286,8.05960178,0,35.04887772,0.875,0.70499998,3.13725495,238,0,0,13.33333397,6,-,12.40759945,8.05940914,35.04971695,-,0,0,0,-9.86256599,-,14.18200016,14.30000019,-
Thu Jan 02 16:23:56 GMT+05:30 2020,23:55.7,78.53567655,17.34107115,0,9.648001,433.3148193,0,9.81080151,-0.7311002,1.2280823,0.01658336,-,12.94117641,-0.02820817,0.9647966,-0.07306088,-0.01302855,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,59,-,21.96078491,16.86274529,-,-,795.5,0.33941522,0.16954674,0.00282578,7.7889142,-8.59375,-1.5625,-,-1.5625,9.64800072,433.3148193,0,17.34107208,78.53567505,27,0,-,30,3.91601896,0,12.40719795,8.05966949,0,35.04858398,0.84999996,0.70499998,3.13725495,239,0,0,13.33333397,7.5,-,12.37650299,8.07965851,34.9618721,-,0,0,0,-9.86256599,-,14.20600033,14.30000019,-
Thu Jan 02 16:23:57 GMT+05:30 2020,23:56.7,78.53567567,17.34107072,0,9.648001,433.3226318,0,9.97129822,-1.11437666,0.91547233,0.04601866,-,12.94117641,0.024985,1.01522136,-0.1056599,-0.01034249,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,21.96078491,17.25490189,-,-,801.5,0.35401866,0.1694407,0.00282401,7.78840733,-8.59375,-3.125,-,-2.34375,9.64800072,433.3226318,0,17.34107018,78.53567505,26,0,-,30,3.91601896,0,12.407094,8.05973721,0,35.04828644,0.82499999,0.69499999,3.13725495,240,0,0,13.33333397,9,-,12.34703541,8.0989418,34.87863159,-,0,0,0,-9.86256599,-,14.18200016,14.30000019,-
Thu Jan 02 16:23:58 GMT+05:30 2020,23:57.7,78.53567536,17.34107046,0,9.648001,433.3531494,0,10.17491531,-1.04850101,-0.38647023,0.03642908,-,13.33333397,-0.02755336,0.96858156,-0.04729911,-0.16796546,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,17.64705849,-,-,783.5,0.36953482,0.16954674,0.00282578,7.78786898,-8.59375,-3.90625,-,-3.90625,9.64800072,433.3531494,0,17.34107018,78.53567505,26,0,-,30,3.91601896,0,12.40699005,8.05980492,0,35.04799271,0.73499995,0.69499999,3.13725495,241,0,0,13.33333397,8,-,12.31903744,8.11734867,34.79954147,-,0,0,0,-9.86256599,-,14.18200016,14.30000019,-
Thu Jan 02 16:23:59 GMT+05:30 2020,23:58.7,78.5356752,17.34107032,0,9.648001,433.3546753,0,9.90781879,-1.06886268,-0.07625575,0.03150399,-,13.33333397,0.00512921,1.00142467,-0.07989813,-0.08103474,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,17.64705849,-,-,784.5,0.37697557,0.17230752,0.00287179,7.78761101,-8.59375,-2.34375,-,-4.6875,9.64800072,433.3546753,0,17.34107018,78.53567505,26,0,-,30,4.06105661,0,12.40699005,8.05980492,0,35.04799271,0.22,0.69499999,3.13725495,241,0,0,13.33333397,7.5,-,12.31903744,8.11734867,34.79954147,-,0,0,0,-9.7175293,-,14.18200016,14.30000019,-
Thu Jan 02 16:24:00 GMT+05:30 2020,23:59.7,78.53567701,17.3410717,0.19,9.648001,433.2724609,41.1,9.71498299,-1.13593602,-0.03673035,0.04151425,-,12.94117641,0.03966767,1.03048301,-0.05181658,-0.22486113,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,21.96078491,17.25490189,-,-,799,0.40242794,0.17124327,0.00285405,7.78672791,-8.59375,-0.78125,-,-0.78125,9.64800072,433.2724609,41.09999847,17.34107208,78.53567505,26,0.68399996,-,30,3.91601896,0,12.40688515,8.05987263,0,35.04769897,0.09999999,0.69499999,3.13725495,243,0.68399996,0,13.33333397,6.5,-,12.2923727,8.13495636,34.72421646,-,0,0,0,-9.86256599,-,14.18200016,14.30000019,-
Thu Jan 02 16:24:01 GMT+05:30 2020,24:00.7,78.5356753,17.34107185,0,9.648001,433.2370605,0,9.84793186,-1.0317328,0.09382322,0.03016899,-,12.94117641,0.00413488,0.99470961,-0.12140997,-0.04159848,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,21.96078491,17.25490189,-,-,804,0.42470518,0.17018293,0.00283638,7.78595448,-8.59375,0,-,-1.5625,9.64800072,433.2370606,0,17.34107208,78.53567505,22,0,-,30,3.91601896,0,12.40667725,8.06000805,0,35.04711151,0.685,0.69,3.13725495,244,0,0,13.33333397,5,-,12.24258327,8.16804028,34.58356857,-,0,0,0,-9.86256599,-,14.11200047,14.19999981,-
Thu Jan 02 16:24:02 GMT+05:30 2020,24:01.7,78.53568438,17.34107398,0,9.648001,432.5594482,0,9.75211334,-0.18373331,-0.0930241,0.0133208,-,14.50980377,-0.20891549,0.77152228,0.03914323,0.06914053,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,33.72549057,26.27450943,-,-,800.5,0.44357127,0.24137817,0.00402297,7.78529978,-7.8125,-3.90625,-,-3.125,9.64800072,432.5594482,0,17.34107399,78.53568268,18,0,-,30,5.65647173,0,12.4065733,8.06007576,0,35.04681778,0.78999996,0.69499999,4.70588255,245,0,0,14.90196133,5,-,12.21926403,8.18362808,34.51769638,-,0,0,0,-8.12211418,-,13.26399994,13.19999981,-
Thu Jan 02 16:24:03 GMT+05:30 2020,24:02.7,78.53569386,17.34107606,0.21,9.648001,431.8205566,76.5,10.12221432,-0.87243342,0.56932569,0.03188486,-,14.50980377,0.05046675,1.04208195,-0.09650287,-0.01351692,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,36.07843018,26.66666603,-,-,761.5,0.46222422,0.25149453,0.00419158,7.78465271,-7.8125,-3.90625,-,-1.5625,9.64800072,431.8205566,76.5,17.3410759,78.53569031,20,0.75599998,-,30,5.80150938,0,12.40646839,8.06014347,0,35.04652023,0.78999996,0.69499999,4.31372547,246,0.75599998,0,14.90196133,7.5,-,12.19688511,8.19864464,34.4544754,-,0,0,0,-7.97707605,-,13.26399994,13.39999962,-
Thu Jan 02 16:24:04 GMT+05:30 2020,24:03.7,78.53569865,17.34107738,0.16,9.648001,430.7046509,123.2,10.13059807,-0.89878368,0.82923508,0.03505728,-,14.90196133,0.00677558,0.9975177,-0.08295047,0.00479712,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,34.90196228,27.05882263,-,-,802.5,0.49659017,0.25385082,0.00423085,7.78346014,-7.8125,0.78125,-,1.5625,9.64800072,430.7046509,123.199997,17.3410778,78.53569794,23,0.57599998,-,30,5.80150938,0,12.40636444,8.06021118,0,35.0462265,0.055,0.69499999,4.70588255,247,0.57599998,0,14.90196133,0.5,-,12.17537308,8.21313,34.39371109,-,0,0,0,-7.97707605,-,14.18200016,14.19999981,-
Thu Jan 02 16:24:05 GMT+05:30 2020,24:04.7,78.53570318,17.3410765,0.24,9.648001,429.869873,319.6,9.63952541,-0.66642225,0.29025245,0.02846884,-,14.90196133,0.01533203,1.00813997,-0.08124116,-0.01485996,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,34.90196228,26.66666603,-,-,809.5,0.51621169,0.2527512,0.00421252,7.78277922,-7.8125,2.34375,-,3.125,9.64800072,429.8698731,319.6000061,17.3410759,78.53570557,23,0.86399996,-,30,5.80150938,0,12.40626049,8.06027889,0,35.04593277,0.06,0.69499999,4.70588255,248,0.86399996,0,14.90196133,1.5,-,12.1546669,8.22712135,34.33521652,-,0,0,0,-7.97707605,-,14.18200016,14.19999981,-
Thu Jan 02 16:24:06 GMT+05:30 2020,24:05.7,78.5357138,17.3410776,0,9.648001,429.7528076,0,9.61557007,-0.6891793,0.47230884,0.0257291,-,14.50980377,0.02199158,1.01107013,-0.09699124,0.00992506,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,34.11764908,26.66666603,-,-,810.5,0.54194051,0.24903613,0.0041506,7.78188658,-7.8125,5.46875,-,5.46875,9.64800072,429.7528076,0,17.3410778,78.5357132,25,0,-,30,5.65647173,0,12.40615654,8.0603466,0,35.04563904,0.09,0.69499999,4.70588255,249,0,0,14.90196133,0,-,12.1347084,8.24065304,34.27883911,-,0,0,0,-8.12211418,-,14.06499958,14.19999981,-
Thu Jan 02 16:24:07 GMT+05:30 2020,24:06.7,78.53571666,17.34107855,0,9.648001,429.3096924,0,9.6263504,-0.71313405,0.61723524,0.00497788,-,14.50980377,-0.02289989,0.9660176,-0.09577031,0.00821574,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,33.72549057,26.27450943,-,-,813.5,0.55156261,0.24827033,0.00413784,7.78155279,-7.8125,7.03125,-,6.25,9.64800072,429.3096924,0,17.3410778,78.5357132,25,0,-,30,5.65647173,0,12.40605259,8.06041431,0,35.04534531,0.53499997,0.69,4.70588255,249,0,0,14.90196133,0,-,12.11544704,8.25375366,34.22442627,-,0,0,0,-8.12211418,-,14.11200047,14.19999981,-
Thu Jan 02 16:24:08 GMT+05:30 2020,24:07.7,78.53571767,17.34107979,0,9.648001,429.6031494,0,9.70061016,-0.78260291,0.62681717,0.03102715,-,12.94117641,0.01226273,1.00667489,-0.08258419,-0.03866823,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,23.13725471,18.43137169,-,-,835.5,0.58630174,0.17791548,0.00296526,7.78034735,-8.59375,3.125,-,3.125,9.64800072,429.6031494,0,17.34107971,78.53572083,25,0,-,30,4.06105661,0,12.40594769,8.06048203,0,35.04505157,0.88999999,0.685,3.13725495,251,0,0,13.33333397,-1.5,-,12.09683704,8.26645184,34.17185593,-,0,0,0,-9.7175293,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:09 GMT+05:30 2020,24:08.7,78.53571678,17.34108055,0.27,9.648001,429.989502,317.9,10.01202202,-0.8844108,0.73461366,0.0317823,-,12.94117641,0.01704328,1.01131427,-0.08465979,-0.03879032,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,21.17647171,16.86274529,-,-,806,0.59951735,0.16663672,0.00277728,7.77988863,-9.375,2.34375,-,2.34375,9.64800072,429.989502,317.8999939,17.34107971,78.5357132,22,0.972,-,30,3.77098107,0,12.40584373,8.06054974,0,35.04475784,0.88999999,0.685,3.13725495,252,0.972,0,13.33333397,6.5,-,12.07883549,8.2787714,34.1210022,-,0,0,0,-10.0076046,-,14.1590004,14,-
Thu Jan 02 16:24:10 GMT+05:30 2020,24:09.7,78.53572335,17.34108073,0,9.648001,429.7746582,0,9.31374073,-0.82811701,0.5717212,0.02804282,-,12.94117641,0.01567674,1.00911665,-0.08478188,-0.02658095,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,21.96078491,17.25490189,-,-,804.5,0.61631292,0.16763814,0.00279397,7.77930593,-8.59375,0.78125,-,0.78125,9.64800072,429.7746582,0,17.34108162,78.53572083,22,0,-,30,3.91601896,0,12.40573978,8.06061745,0,35.04446411,0.88499999,0.69999999,3.13725495,253,0,0,13.33333397,2,-,12.06140518,8.29073524,34.0717659,-,0,0,0,-9.86256599,-,14.22900009,14.19999981,-
Thu Jan 02 16:24:11 GMT+05:30 2020,24:10.7,78.53572564,17.34108085,0,9.648001,429.4019775,0,9.72216988,-0.87363112,0.62322396,0.02977513,-,12.94117641,0.02494398,1.01864004,-0.08075278,-0.02487164,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,16.86274529,-,-,781,0.63608861,0.16742608,0.00279043,7.77861977,-8.59375,0,-,-0.78125,9.64800072,429.4019775,0,17.34108162,78.53572845,22,0,-,30,3.91601896,0,12.40563583,8.06068516,0,35.04417038,0.88,0.70999998,3.13725495,254,0,0,13.33333397,4.5,-,12.04451275,8.3023634,34.02404785,-,0,0,0,-9.86256599,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:12 GMT+05:30 2020,24:11.7,78.53572674,17.34108055,0,9.648001,429.7352905,0,9.83116341,-0.79817355,0.52021837,0.02585214,-,12.94117641,0.00072346,0.99519807,-0.078433,-0.03524961,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,17.25490189,-,-,784,0.65011168,0.17175771,0.00286263,7.77813292,-8.59375,-1.5625,-,-1.5625,9.64800072,429.7352905,0,17.34107971,78.53572845,18,0,-,30,4.06105661,0,12.40553188,8.06075191,0,35.04387665,0.85499996,0.70999998,3.13725495,255,0,0,13.33333397,3.5,-,12.02812576,8.31367397,33.9777565,-,0,0,0,-9.7175293,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:13 GMT+05:30 2020,24:12.7,78.53572549,17.34107842,0,9.648001,430.0274658,0,9.83595467,-0.90237689,0.65316743,0.0325293,-,12.94117641,0.03363542,1.02718651,-0.08942144,-0.03244145,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,17.25490189,-,-,785,0.67209941,0.17186767,0.00286446,7.77736998,-8.59375,-3.125,-,-3.125,9.64800072,430.0274658,0,17.3410778,78.53572845,17,0,-,30,4.06105661,0,12.40542793,8.06081963,0,35.04358292,0.82999998,0.70499998,3.13725495,256,0,0,13.33333397,5,-,12.01221561,8.32468605,33.93281174,-,0,0,0,-9.7175293,-,14.18200016,14.19999981,-
Thu Jan 02 16:24:14 GMT+05:30 2020,24:13.7,78.53572529,17.3410785,0,9.648001,429.3503418,0,9.75211334,-0.777812,0.62801492,0.0291973,-,13.33333397,-0.00034987,0.9940992,-0.07928766,-0.03598217,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,60,-,22.35294151,17.64705849,-,-,782.5,0.68709868,0.17274736,0.00287912,7.77684975,-8.59375,-2.34375,-,-3.90625,9.64800072,429.3503418,0,17.3410778,78.53572845,19,0,-,30,4.06105661,0,12.40532398,8.06088734,0,35.04328918,0.41999999,0.69999999,3.13725495,257,0,0,13.33333397,3.5,-,11.9967556,8.33541298,33.88914108,-,0,0,0,-9.7175293,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:15 GMT+05:30 2020,24:14.7,78.53572349,17.34107908,0.57,9.648001,429.4857788,312.8,10.82049656,-0.43525857,-0.55056047,0.03313148,-,13.33333397,-0.21933851,0.77811539,-0.05621195,-0.08018009,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,22.74509811,17.64705849,-,-,787,0.70665973,0.17329715,0.00288829,7.77617073,-8.59375,-2.34375,-,-2.34375,9.64800072,429.4857788,312.7999878,17.34107971,78.53572083,19,2.05199981,-,30,4.06105661,0,12.40511608,8.06102276,0,35.04270172,0.11,0.69999999,3.13725495,258,2.05199981,0,13.33333397,6.5,-,11.96709251,8.35607433,33.80534744,-,0,0,0,-9.7175293,-,14.1590004,14.19999981,-
Thu Jan 02 16:24:16 GMT+05:30 2020,24:15.7,78.53572072,17.34107848,0.43,9.648001,430.5557251,313.2,9.81798744,-0.81853515,0.81845546,0.03184174,-,12.94117641,0.01078067,1.00459909,-0.08771212,-0.03622636,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,22.35294151,17.25490189,-,-,795.5,0.72022867,0.17307723,0.00288462,7.77570009,-8.59375,0,-,0,9.64800072,430.5557251,313.2000122,17.3410778,78.53572083,20,1.54799998,-,30,4.06105661,0,12.40501213,8.06109047,0,35.04240799,0.09999999,0.69999999,3.13725495,259,1.54799998,0,13.33333397,3.5,-,11.95284653,8.36603451,33.76510239,-,0,0,0,-9.7175293,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:17 GMT+05:30 2020,24:16.7,78.53571868,17.34106723,0,9.648001,432.3857422,0,9.75929928,-0.8640492,0.75976628,0.02072161,-,12.94117641,0.00206378,0.99483168,-0.0880784,-0.02255186,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,21.96078491,16.86274529,-,-,791,0.73870164,0.16880451,0.00281341,7.77505875,-8.59375,0.78125,-,0.78125,9.64800072,432.3857422,0,17.34106636,78.53572083,21,0,-,31,3.91601896,0,12.40490818,8.06115723,0,35.04211426,0.17,0.69999999,3.13725495,260,0,0,13.33333397,3.5,-,11.93896389,8.37576199,33.7258873,-,0,0,0,-9.86256599,-,14.18200016,14.19999981,-
Thu Jan 02 16:24:18 GMT+05:30 2020,24:17.7,78.53571537,17.34106288,0,9.648001,432.5891113,0,9.74013519,-0.80176675,0.64598101,0.03028625,-,12.94117641,0.03296959,1.02730858,-0.08478188,-0.03879032,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,22.35294151,17.25490189,-,-,781,0.75539184,0.16803811,0.00280064,7.77447987,-8.59375,-0.78125,-,-1.5625,9.64800072,432.5891113,0,17.34106255,78.5357132,21,0,-,31,3.91601896,0,12.40480423,8.06122494,0,35.04182053,0.82999998,0.69499999,3.13725495,261,0,0,13.33333397,6.5,-,11.92542744,8.38526917,33.68764877,-,0,0,0,-9.86256599,-,14.20600033,14.19999981,-
Thu Jan 02 16:24:19 GMT+05:30 2020,24:18.7,78.53571269,17.34106114,0.27,9.648001,433.227356,312.7,11.24928665,-0.62569916,-0.07386026,0.03748294,-,14.50980377,0.01837737,1.00679696,-0.09906684,0.01370996,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,28.62745094,25.49019623,-,-,788,0.77592927,0.23218463,0.00386974,7.77376699,-7.8125,-2.34375,-,-2.34375,9.64800072,433.227356,312.7000122,17.34106064,78.5357132,22,0.972,-,31,5.51143408,0,12.40470028,8.06129265,0,35.04152679,0.815,0.69999999,5.88235283,262,0.972,0,16.07843208,9.5,-,11.91222095,8.39456558,33.65034103,-,0,0,0,-8.26715088,-,13.02799988,13.10000038,-
Thu Jan 02 16:24:20 GMT+05:30 2020,24:19.7,78.5357171,17.34106148,0,9.648001,433.1179199,0,9.72456551,-0.88441074,0.3884671,0.01516956,-,14.90196133,0.01395518,1.00679696,-0.07623532,-0.01083087,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,37.25490189,28.23529434,-,-,750.5,0.80098194,0.25909108,0.00431818,7.77289772,-7.8125,0,-,0,9.64800072,433.1179199,0,17.34106064,78.53572083,21,0,-,31,6.09158516,0,12.40459633,8.06136036,0,35.04123306,0.065,0.69499999,4.70588255,263,0,0,14.90196133,2,-,11.89932919,8.40366077,33.61392212,-,0,0,0,-7.68700027,-,14.13500023,13.80000019,-
Thu Jan 02 16:24:21 GMT+05:30 2020,24:20.7,78.53571958,17.34105995,0,9.648001,433.6346436,0,9.6263504,-0.77182329,0.64598101,0.02967283,-,14.90196133,0.04508306,1.03939593,-0.0803865,-0.03183098,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,34.90196228,27.45098114,-,-,804.5,0.82411492,0.24440487,0.00407341,7.7720952,-7.8125,2.34375,-,1.5625,9.64800072,433.6346436,0,17.34106064,78.53572083,21,0,-,31,5.80150938,0,12.40449333,8.06142712,0,35.04093933,0.06,0.69999999,4.70588255,264,0,0,14.90196133,0,-,11.88673687,8.41256237,33.57835388,-,0,0,0,-7.97707605,-,14.06499958,14.10000038,-
Thu Jan 02 16:24:22 GMT+05:30 2020,24:21.7,78.53572134,17.34105922,0,9.648001,433.5861816,0,9.71498299,-0.81254637,0.47111112,0.03073006,-,14.50980377,-0.01057537,0.98408747,-0.08319466,-0.04574966,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,34.50980377,26.27450943,-,-,802,0.85255021,0.24134786,0.00402246,7.77110815,-7.8125,3.90625,-,3.90625,9.64800072,433.5861816,0,17.34105873,78.53572083,21,0,-,31,5.65647173,0,12.40438938,8.06149483,0,35.0406456,0.07,0.69499999,4.70588255,265,0,0,14.90196133,1.5,-,11.87443161,8.42127991,33.54359436,-,0,0,0,-8.12211418,-,13.99400043,14.19999981,-
Thu Jan 02 16:24:23 GMT+05:30 2020,24:22.7,78.53572349,17.34106219,0.29,9.648001,433.5441895,312.8,9.97848511,-0.83410573,0.82444417,0.04317623,-,14.50980377,0.00990867,1.00398874,-0.09100866,-0.04574967,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,-,-,-,61,-,33.72549057,26.27450943,-,-,796.5,0.86266631,0.24485891,0.00408098,7.7707572,-7.8125,6.25,-,5.46875,9.64800072,433.5441895,312.7999878,17.34106255,78.53572083,20,1.04399991,-,31,5.65647173,0,12.40428543,8.06156254,0,35.04035568,0.125,0.69499999,4.70588255,266,1.04399991,0,14.50980377,1.5,-,11.86240101,8.42982101,33.50960922,-,0,0,0,-8.12211418,-,14.04100037,14.10000038,-
